year,id,educ,sex,race,income,natfare,health,satfin
2016.0,888.0,16.0,1.0,1.0,12.0,1.0,2.0,2.0
2016.0,890.0,14.0,2.0,3.0,12.0,1.0,3.0,3.0
2016.0,893.0,15.0,2.0,1.0,10.0,2.0,2.0,2.0
2016.0,901.0,16.0,2.0,1.0,12.0,2.0,3.0,2.0
2016.0,904.0,13.0,2.0,1.0,11.0,2.0,3.0,3.0
2016.0,911.0,10.0,2.0,1.0,12.0,3.0,4.0,1.0
2016.0,918.0,13.0,2.0,3.0,12.0,3.0,2.0,3.0
2016.0,925.0,12.0,2.0,1.0,12.0,1.0,3.0,1.0
2016.0,927.0,14.0,2.0,1.0,12.0,1.0,2.0,1.0
2016.0,933.0,9.0,2.0,1.0,6.0,2.0,2.0,2.0
2016.0,934.0,12.0,1.0,1.0,12.0,1.0,3.0,2.0
2016.0,936.0,13.0,2.0,1.0,12.0,3.0,3.0,3.0
2016.0,938.0,17.0,2.0,1.0,12.0,1.0,2.0,2.0
2016.0,943.0,16.0,2.0,1.0,12.0,1.0,1.0,2.0
2016.0,947.0,12.0,1.0,3.0,3.0,2.0,3.0,3.0
2016.0,954.0,14.0,2.0,2.0,12.0,3.0,2.0,1.0
2016.0,958.0,12.0,1.0,2.0,1.0,2.0,2.0,3.0
2016.0,964.0,12.0,2.0,1.0,10.0,3.0,1.0,3.0
2016.0,984.0,12.0,1.0,1.0,11.0,2.0,4.0,3.0
2016.0,985.0,13.0,2.0,1.0,12.0,1.0,2.0,1.0
2016.0,987.0,16.0,2.0,1.0,9.0,3.0,2.0,2.0
2016.0,994.0,12.0,2.0,1.0,12.0,3.0,3.0,2.0
2016.0,995.0,16.0,2.0,3.0,12.0,1.0,2.0,1.0
2016.0,998.0,12.0,2.0,1.0,10.0,3.0,1.0,3.0
2016.0,1004.0,20.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1007.0,17.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1009.0,11.0,2.0,1.0,12.0,1.0,1.0,3.0
2016.0,1012.0,12.0,1.0,1.0,10.0,2.0,3.0,1.0
2016.0,1015.0,12.0,2.0,3.0,9.0,2.0,3.0,3.0
2016.0,1017.0,12.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1020.0,18.0,1.0,1.0,12.0,1.0,2.0,2.0
2016.0,1024.0,17.0,1.0,1.0,10.0,3.0,1.0,2.0
2016.0,1026.0,18.0,1.0,1.0,12.0,2.0,3.0,3.0
2016.0,1037.0,19.0,1.0,1.0,12.0,1.0,2.0,3.0
2016.0,1039.0,16.0,1.0,1.0,12.0,2.0,1.0,2.0
2016.0,1042.0,12.0,1.0,1.0,12.0,3.0,1.0,3.0
2016.0,1044.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1045.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1050.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1051.0,12.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1052.0,17.0,1.0,1.0,12.0,1.0,3.0,3.0
2016.0,1056.0,16.0,1.0,1.0,11.0,2.0,1.0,2.0
2016.0,1058.0,14.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,1062.0,12.0,2.0,2.0,10.0,3.0,3.0,3.0
2016.0,1064.0,14.0,1.0,1.0,11.0,3.0,2.0,2.0
2016.0,1066.0,9.0,1.0,2.0,7.0,1.0,3.0,3.0
2016.0,1070.0,13.0,1.0,1.0,12.0,2.0,2.0,3.0
2016.0,1071.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2016.0,1075.0,12.0,1.0,2.0,10.0,1.0,3.0,3.0
2016.0,1080.0,14.0,1.0,2.0,12.0,3.0,2.0,3.0
2016.0,1083.0,16.0,1.0,1.0,12.0,2.0,1.0,1.0
2016.0,1086.0,8.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1088.0,13.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,1090.0,20.0,2.0,1.0,12.0,1.0,2.0,3.0
2016.0,1095.0,14.0,2.0,2.0,12.0,1.0,3.0,2.0
2016.0,1100.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2016.0,1102.0,12.0,1.0,1.0,9.0,3.0,2.0,1.0
2016.0,1105.0,8.0,2.0,3.0,11.0,2.0,2.0,1.0
2016.0,1107.0,12.0,1.0,1.0,12.0,3.0,4.0,3.0
2016.0,1109.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1111.0,12.0,1.0,1.0,12.0,3.0,3.0,3.0
2016.0,1113.0,18.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1115.0,16.0,2.0,1.0,12.0,3.0,2.0,3.0
2016.0,1117.0,16.0,2.0,1.0,12.0,2.0,2.0,1.0
2016.0,1121.0,15.0,2.0,1.0,7.0,1.0,3.0,1.0
2016.0,1123.0,20.0,2.0,1.0,12.0,1.0,2.0,1.0
2016.0,1125.0,12.0,1.0,2.0,12.0,2.0,2.0,2.0
2016.0,1130.0,16.0,1.0,1.0,12.0,3.0,2.0,3.0
2016.0,1136.0,12.0,1.0,1.0,12.0,3.0,3.0,2.0
2016.0,1139.0,11.0,2.0,1.0,11.0,1.0,2.0,3.0
2016.0,1141.0,14.0,1.0,1.0,12.0,2.0,1.0,3.0
2016.0,1142.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0
2016.0,1144.0,10.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1145.0,10.0,1.0,1.0,11.0,1.0,1.0,2.0
2016.0,1147.0,17.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1157.0,12.0,2.0,2.0,12.0,3.0,4.0,2.0
2016.0,1160.0,12.0,1.0,1.0,11.0,2.0,4.0,3.0
2016.0,1162.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1171.0,7.0,1.0,2.0,12.0,3.0,2.0,1.0
2016.0,1174.0,16.0,2.0,1.0,12.0,1.0,4.0,3.0
2016.0,1178.0,11.0,1.0,1.0,12.0,1.0,2.0,2.0
2016.0,1181.0,6.0,2.0,1.0,10.0,2.0,1.0,1.0
2016.0,1184.0,12.0,2.0,3.0,12.0,3.0,3.0,2.0
2016.0,1187.0,15.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,1190.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2016.0,1194.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1196.0,20.0,1.0,1.0,12.0,2.0,3.0,2.0
2016.0,1197.0,16.0,1.0,1.0,12.0,1.0,3.0,2.0
2016.0,1198.0,16.0,1.0,3.0,9.0,3.0,2.0,3.0
2016.0,1199.0,11.0,2.0,1.0,12.0,2.0,2.0,3.0
2016.0,1206.0,7.0,1.0,3.0,12.0,2.0,4.0,1.0
2016.0,1207.0,18.0,2.0,1.0,12.0,3.0,1.0,3.0
2016.0,1209.0,12.0,1.0,1.0,12.0,1.0,2.0,2.0
2016.0,1210.0,16.0,1.0,1.0,12.0,2.0,2.0,1.0
2016.0,1220.0,12.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1224.0,14.0,2.0,1.0,12.0,3.0,2.0,3.0
2016.0,1226.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1230.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1236.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1239.0,13.0,2.0,1.0,12.0,3.0,3.0,1.0
2016.0,1241.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2016.0,1243.0,20.0,1.0,1.0,12.0,2.0,2.0,1.0
2016.0,1246.0,16.0,2.0,3.0,12.0,2.0,2.0,2.0
2016.0,1252.0,19.0,2.0,2.0,12.0,1.0,2.0,2.0
2016.0,1255.0,11.0,1.0,1.0,12.0,2.0,2.0,2.0
2016.0,1259.0,12.0,1.0,1.0,12.0,3.0,3.0,1.0
2016.0,1261.0,12.0,2.0,1.0,12.0,2.0,4.0,2.0
2016.0,1264.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1265.0,14.0,2.0,1.0,12.0,3.0,3.0,3.0
2016.0,1268.0,12.0,1.0,1.0,10.0,2.0,2.0,3.0
2016.0,1276.0,11.0,2.0,1.0,10.0,2.0,3.0,3.0
2016.0,1277.0,8.0,2.0,3.0,11.0,3.0,3.0,2.0
2016.0,1280.0,12.0,2.0,1.0,11.0,2.0,4.0,3.0
2016.0,1284.0,16.0,2.0,1.0,9.0,3.0,2.0,2.0
2016.0,1288.0,14.0,1.0,2.0,8.0,1.0,3.0,2.0
2016.0,1293.0,14.0,1.0,2.0,4.0,3.0,1.0,1.0
2016.0,1294.0,11.0,2.0,2.0,12.0,3.0,2.0,2.0
2016.0,1300.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1303.0,12.0,2.0,1.0,11.0,2.0,1.0,2.0
2016.0,1308.0,6.0,2.0,3.0,4.0,3.0,4.0,3.0
2016.0,1314.0,14.0,1.0,1.0,8.0,3.0,3.0,2.0
2016.0,1316.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1320.0,16.0,2.0,1.0,11.0,3.0,2.0,2.0
2016.0,1322.0,12.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1326.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,1330.0,18.0,1.0,2.0,12.0,3.0,2.0,3.0
2016.0,1337.0,20.0,1.0,1.0,12.0,2.0,4.0,1.0
2016.0,1341.0,12.0,1.0,1.0,12.0,2.0,2.0,3.0
2016.0,1342.0,13.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1350.0,17.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1357.0,15.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1359.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1360.0,12.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1364.0,13.0,1.0,2.0,12.0,2.0,1.0,3.0
2016.0,1368.0,12.0,2.0,1.0,11.0,3.0,3.0,2.0
2016.0,1370.0,15.0,1.0,2.0,12.0,1.0,2.0,2.0
2016.0,1373.0,17.0,2.0,1.0,12.0,1.0,3.0,2.0
2016.0,1377.0,16.0,2.0,1.0,9.0,3.0,4.0,3.0
2016.0,1382.0,14.0,1.0,1.0,4.0,3.0,1.0,2.0
2016.0,1388.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1391.0,12.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1393.0,18.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1394.0,20.0,1.0,1.0,11.0,3.0,2.0,1.0
2016.0,1398.0,13.0,2.0,1.0,9.0,3.0,4.0,3.0
2016.0,1400.0,11.0,2.0,1.0,11.0,2.0,2.0,3.0
2016.0,1402.0,15.0,2.0,2.0,12.0,3.0,2.0,2.0
2016.0,1403.0,14.0,2.0,1.0,12.0,1.0,2.0,3.0
2016.0,1406.0,15.0,1.0,1.0,12.0,2.0,4.0,2.0
2016.0,1413.0,9.0,2.0,2.0,8.0,2.0,4.0,1.0
2016.0,1414.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1418.0,11.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1424.0,12.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1435.0,1.0,1.0,1.0,12.0,2.0,4.0,2.0
2016.0,1436.0,13.0,1.0,1.0,12.0,3.0,3.0,2.0
2016.0,1438.0,18.0,1.0,1.0,12.0,2.0,3.0,2.0
2016.0,1442.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2016.0,1443.0,16.0,1.0,1.0,12.0,2.0,1.0,1.0
2016.0,1447.0,14.0,2.0,1.0,12.0,1.0,2.0,2.0
2016.0,1448.0,16.0,2.0,1.0,12.0,1.0,2.0,1.0
2016.0,1450.0,12.0,1.0,1.0,9.0,3.0,3.0,2.0
2016.0,1453.0,14.0,2.0,1.0,12.0,2.0,1.0,2.0
2016.0,1455.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1458.0,12.0,2.0,1.0,11.0,3.0,3.0,3.0
2016.0,1466.0,14.0,1.0,1.0,12.0,3.0,3.0,2.0
2016.0,1470.0,14.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1475.0,13.0,2.0,1.0,12.0,1.0,3.0,1.0
2016.0,1477.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2016.0,1481.0,16.0,2.0,1.0,12.0,3.0,3.0,1.0
2016.0,1484.0,11.0,2.0,1.0,11.0,3.0,2.0,2.0
2016.0,1486.0,20.0,1.0,3.0,12.0,3.0,4.0,3.0
2016.0,1490.0,19.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1492.0,14.0,1.0,3.0,12.0,1.0,1.0,1.0
2016.0,1494.0,13.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1496.0,15.0,2.0,2.0,9.0,3.0,2.0,2.0
2016.0,1499.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0
2016.0,1502.0,16.0,1.0,1.0,12.0,2.0,1.0,2.0
2016.0,1505.0,17.0,2.0,1.0,12.0,1.0,3.0,2.0
2016.0,1510.0,16.0,2.0,1.0,12.0,2.0,1.0,2.0
2016.0,1511.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2016.0,1514.0,16.0,1.0,1.0,10.0,1.0,3.0,2.0
2016.0,1517.0,15.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1519.0,15.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1522.0,12.0,1.0,1.0,11.0,3.0,4.0,3.0
2016.0,1526.0,12.0,2.0,1.0,9.0,2.0,2.0,3.0
2016.0,1530.0,20.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1531.0,18.0,1.0,1.0,12.0,2.0,2.0,2.0
2016.0,1537.0,19.0,2.0,1.0,12.0,1.0,2.0,3.0
2016.0,1540.0,13.0,1.0,2.0,10.0,3.0,1.0,3.0
2016.0,1542.0,13.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1544.0,15.0,1.0,1.0,1.0,3.0,2.0,2.0
2016.0,1549.0,16.0,2.0,1.0,12.0,2.0,2.0,1.0
2016.0,1553.0,14.0,1.0,1.0,9.0,1.0,2.0,3.0
2016.0,1557.0,12.0,2.0,1.0,10.0,1.0,2.0,3.0
2016.0,1562.0,16.0,1.0,1.0,11.0,1.0,3.0,2.0
2016.0,1566.0,14.0,2.0,1.0,9.0,1.0,3.0,2.0
2016.0,1567.0,11.0,2.0,1.0,9.0,1.0,2.0,3.0
2016.0,1570.0,19.0,2.0,1.0,12.0,3.0,3.0,2.0
2016.0,1572.0,16.0,2.0,1.0,12.0,1.0,3.0,2.0
2016.0,1574.0,13.0,2.0,1.0,12.0,2.0,3.0,2.0
2016.0,1575.0,18.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1581.0,12.0,1.0,1.0,12.0,3.0,1.0,2.0
2016.0,1583.0,14.0,1.0,1.0,12.0,3.0,2.0,3.0
2016.0,1585.0,13.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1587.0,14.0,2.0,2.0,12.0,2.0,2.0,2.0
2016.0,1593.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1595.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1597.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,1598.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1604.0,14.0,2.0,1.0,12.0,3.0,1.0,3.0
2016.0,1606.0,14.0,2.0,1.0,8.0,1.0,3.0,2.0
2016.0,1609.0,7.0,1.0,1.0,7.0,3.0,4.0,1.0
2016.0,1617.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2016.0,1620.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1622.0,12.0,2.0,1.0,12.0,2.0,1.0,2.0
2016.0,1625.0,16.0,2.0,1.0,10.0,1.0,1.0,2.0
2016.0,1627.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2016.0,1630.0,12.0,1.0,2.0,12.0,2.0,2.0,2.0
2016.0,1632.0,12.0,2.0,2.0,12.0,2.0,1.0,2.0
2016.0,1638.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1639.0,8.0,2.0,1.0,9.0,1.0,3.0,3.0
2016.0,1644.0,15.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1648.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2016.0,1649.0,13.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1651.0,9.0,2.0,1.0,12.0,3.0,2.0,3.0
2016.0,1655.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1657.0,12.0,2.0,1.0,11.0,3.0,2.0,2.0
2016.0,1658.0,14.0,2.0,1.0,11.0,3.0,1.0,2.0
2016.0,1660.0,18.0,2.0,1.0,12.0,1.0,4.0,1.0
2016.0,1662.0,16.0,2.0,3.0,12.0,2.0,2.0,2.0
2016.0,1663.0,13.0,2.0,1.0,12.0,2.0,2.0,1.0
2016.0,1668.0,16.0,1.0,2.0,12.0,2.0,4.0,3.0
2016.0,1671.0,16.0,2.0,1.0,9.0,2.0,2.0,3.0
2016.0,1678.0,18.0,1.0,1.0,12.0,2.0,1.0,2.0
2016.0,1683.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1687.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1690.0,12.0,2.0,2.0,11.0,1.0,3.0,3.0
2016.0,1691.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,1693.0,14.0,2.0,2.0,9.0,1.0,3.0,2.0
2016.0,1700.0,16.0,2.0,2.0,12.0,3.0,2.0,2.0
2016.0,1705.0,18.0,2.0,2.0,12.0,2.0,1.0,1.0
2016.0,1706.0,16.0,1.0,1.0,12.0,3.0,3.0,2.0
2016.0,1721.0,12.0,2.0,2.0,9.0,2.0,2.0,3.0
2016.0,1722.0,12.0,2.0,2.0,2.0,1.0,2.0,3.0
2016.0,1724.0,12.0,1.0,2.0,3.0,1.0,3.0,3.0
2016.0,1727.0,12.0,2.0,2.0,9.0,2.0,3.0,2.0
2016.0,1734.0,15.0,2.0,2.0,12.0,3.0,1.0,1.0
2016.0,1737.0,12.0,2.0,1.0,12.0,3.0,3.0,2.0
2016.0,1739.0,17.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,1741.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2016.0,1743.0,12.0,1.0,2.0,11.0,1.0,3.0,3.0
2016.0,1746.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2016.0,1752.0,14.0,2.0,2.0,12.0,3.0,2.0,3.0
2016.0,1755.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1758.0,20.0,2.0,2.0,12.0,3.0,2.0,2.0
2016.0,1759.0,7.0,2.0,2.0,9.0,1.0,4.0,3.0
2016.0,1763.0,15.0,2.0,1.0,1.0,2.0,2.0,3.0
2016.0,1766.0,12.0,1.0,2.0,12.0,2.0,2.0,2.0
2016.0,1768.0,12.0,1.0,2.0,12.0,3.0,3.0,1.0
2016.0,1776.0,14.0,1.0,3.0,11.0,1.0,3.0,1.0
2016.0,1783.0,17.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1785.0,14.0,2.0,1.0,9.0,1.0,4.0,2.0
2016.0,1795.0,12.0,2.0,1.0,10.0,3.0,2.0,3.0
2016.0,1798.0,14.0,2.0,2.0,12.0,2.0,2.0,1.0
2016.0,1804.0,18.0,2.0,1.0,12.0,1.0,2.0,1.0
2016.0,1809.0,12.0,2.0,1.0,1.0,1.0,3.0,3.0
2016.0,1810.0,16.0,2.0,1.0,12.0,3.0,1.0,3.0
2016.0,1812.0,14.0,1.0,2.0,12.0,2.0,1.0,2.0
2016.0,1815.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1817.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2016.0,1819.0,12.0,1.0,1.0,12.0,3.0,1.0,1.0
2016.0,1821.0,16.0,2.0,1.0,9.0,1.0,1.0,3.0
2016.0,1823.0,14.0,2.0,1.0,1.0,1.0,3.0,3.0
2016.0,1827.0,16.0,2.0,2.0,12.0,3.0,1.0,2.0
2016.0,1838.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1840.0,12.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1842.0,8.0,1.0,1.0,9.0,1.0,4.0,3.0
2016.0,1843.0,14.0,2.0,1.0,12.0,3.0,2.0,3.0
2016.0,1849.0,12.0,2.0,1.0,12.0,3.0,2.0,3.0
2016.0,1850.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,1851.0,17.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1856.0,12.0,1.0,2.0,2.0,3.0,3.0,2.0
2016.0,1859.0,20.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1860.0,11.0,2.0,2.0,12.0,2.0,2.0,1.0
2016.0,1863.0,13.0,1.0,1.0,10.0,3.0,2.0,2.0
2016.0,1865.0,18.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1871.0,9.0,2.0,1.0,8.0,3.0,3.0,2.0
2016.0,1873.0,12.0,1.0,1.0,12.0,1.0,4.0,2.0
2016.0,1877.0,12.0,1.0,1.0,12.0,2.0,2.0,1.0
2016.0,1881.0,15.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,1883.0,16.0,1.0,1.0,12.0,1.0,1.0,2.0
2016.0,1887.0,14.0,2.0,1.0,11.0,2.0,3.0,2.0
2016.0,1888.0,20.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1893.0,14.0,1.0,1.0,12.0,3.0,3.0,2.0
2016.0,1896.0,14.0,2.0,1.0,12.0,2.0,3.0,2.0
2016.0,1902.0,13.0,2.0,1.0,11.0,2.0,3.0,2.0
2016.0,1904.0,13.0,2.0,2.0,12.0,1.0,2.0,3.0
2016.0,1908.0,16.0,2.0,1.0,9.0,3.0,4.0,3.0
2016.0,1911.0,12.0,2.0,2.0,12.0,1.0,2.0,3.0
2016.0,1913.0,12.0,1.0,2.0,12.0,2.0,2.0,2.0
2016.0,1916.0,15.0,2.0,2.0,12.0,1.0,3.0,3.0
2016.0,1917.0,20.0,2.0,2.0,12.0,2.0,3.0,2.0
2016.0,1922.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,1931.0,14.0,1.0,2.0,9.0,1.0,3.0,2.0
2016.0,1932.0,10.0,2.0,2.0,3.0,1.0,2.0,3.0
2016.0,1938.0,14.0,1.0,1.0,12.0,2.0,2.0,1.0
2016.0,1939.0,13.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1941.0,18.0,2.0,1.0,12.0,2.0,1.0,1.0
2016.0,1943.0,14.0,2.0,1.0,11.0,3.0,4.0,2.0
2016.0,1948.0,12.0,1.0,3.0,12.0,3.0,3.0,2.0
2016.0,1951.0,12.0,2.0,1.0,12.0,3.0,3.0,2.0
2016.0,1953.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,1955.0,12.0,1.0,2.0,12.0,3.0,2.0,3.0
2016.0,1961.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2016.0,1965.0,11.0,1.0,2.0,12.0,2.0,3.0,2.0
2016.0,1966.0,19.0,1.0,1.0,12.0,3.0,1.0,1.0
2016.0,1978.0,17.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,1983.0,12.0,2.0,1.0,11.0,3.0,3.0,2.0
2016.0,1985.0,12.0,1.0,1.0,12.0,3.0,1.0,1.0
2016.0,1986.0,16.0,2.0,1.0,12.0,3.0,2.0,3.0
2016.0,1990.0,11.0,2.0,1.0,1.0,1.0,3.0,1.0
2016.0,1999.0,13.0,1.0,1.0,12.0,2.0,3.0,2.0
2016.0,2002.0,9.0,1.0,1.0,12.0,3.0,4.0,3.0
2016.0,2004.0,13.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,2011.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2016.0,2015.0,18.0,1.0,1.0,12.0,3.0,3.0,1.0
2016.0,2017.0,20.0,1.0,1.0,12.0,2.0,1.0,1.0
2016.0,2021.0,16.0,2.0,1.0,12.0,2.0,3.0,2.0
2016.0,2025.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2016.0,2029.0,12.0,1.0,1.0,12.0,3.0,3.0,2.0
2016.0,2033.0,12.0,2.0,1.0,11.0,3.0,3.0,2.0
2016.0,2039.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2016.0,2041.0,12.0,2.0,1.0,9.0,2.0,2.0,3.0
2016.0,2044.0,12.0,2.0,1.0,12.0,3.0,1.0,1.0
2016.0,2046.0,15.0,2.0,1.0,9.0,2.0,2.0,3.0
2016.0,2052.0,12.0,1.0,1.0,9.0,2.0,3.0,3.0
2016.0,2058.0,16.0,1.0,1.0,12.0,2.0,1.0,2.0
2016.0,2059.0,19.0,1.0,1.0,12.0,3.0,1.0,1.0
2016.0,2063.0,16.0,2.0,1.0,12.0,1.0,1.0,2.0
2016.0,2066.0,18.0,2.0,1.0,12.0,1.0,2.0,2.0
2016.0,2074.0,20.0,1.0,1.0,12.0,1.0,3.0,1.0
2016.0,2078.0,12.0,2.0,1.0,12.0,2.0,3.0,3.0
2016.0,2080.0,13.0,1.0,1.0,12.0,2.0,2.0,2.0
2016.0,2085.0,12.0,2.0,1.0,12.0,1.0,1.0,1.0
2016.0,2089.0,12.0,1.0,1.0,12.0,3.0,1.0,1.0
2016.0,2092.0,13.0,2.0,1.0,12.0,3.0,2.0,1.0
2016.0,2101.0,12.0,2.0,1.0,12.0,3.0,2.0,3.0
2016.0,2105.0,15.0,1.0,1.0,12.0,2.0,2.0,3.0
2016.0,2108.0,12.0,2.0,2.0,12.0,3.0,2.0,1.0
2016.0,2111.0,13.0,2.0,1.0,12.0,1.0,4.0,1.0
2016.0,2114.0,14.0,1.0,1.0,12.0,3.0,1.0,2.0
2016.0,2116.0,11.0,2.0,1.0,2.0,1.0,4.0,3.0
2016.0,2118.0,13.0,1.0,1.0,12.0,2.0,1.0,2.0
2016.0,2123.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,2126.0,12.0,2.0,1.0,12.0,1.0,3.0,2.0
2016.0,2130.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,2135.0,17.0,1.0,1.0,12.0,3.0,2.0,1.0
2016.0,2139.0,20.0,2.0,1.0,12.0,2.0,1.0,1.0
2016.0,2144.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2016.0,2149.0,12.0,1.0,1.0,11.0,3.0,2.0,1.0
2016.0,2156.0,12.0,2.0,1.0,11.0,1.0,2.0,2.0
2016.0,2158.0,12.0,2.0,1.0,11.0,1.0,4.0,3.0
2016.0,2160.0,8.0,2.0,1.0,11.0,3.0,2.0,3.0
2016.0,2162.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0
2016.0,2164.0,11.0,2.0,1.0,12.0,2.0,3.0,2.0
2016.0,2167.0,16.0,2.0,1.0,12.0,3.0,1.0,3.0
2016.0,2169.0,11.0,2.0,1.0,12.0,3.0,3.0,3.0
2016.0,2172.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2016.0,2175.0,12.0,1.0,2.0,11.0,2.0,1.0,3.0
